Text,Rating
decent product reasonable price,4.0 out of 5 stars
connect transfer data phone work inserted one way flipped think might issue phone,4.0 out of 5 stars
picture little misleading thought blue mixed black still work supposed,4.0 out of 5 stars
glad bought set work well device also charge phone pretty fast,5.0 out of 5 stars
take close look connector notice black plastic four hole plastic component belong plugged ac adapter port charging could see usb connector fully inserted pressed still charge withdrew could see port mangled sure get money back much pay replace fast charging ac adapter never happened advice stay away vendor manufacturer always check cable connector perfection inserting charging port,1.0 out of 5 stars
work well far got short circuit somewhere two brought good length well,4.0 out of 5 stars
cable work well car trouble connecting inside home ok fast worked length foo,4.0 out of 5 stars
cable little year recently noticed seem charge fast used example galaxy charge hour fast charge factory supplied usb charging cable went charge phone one cable estimated charge time closer hour charging time used match two gradually getting longer really recommend cable light never cable issue look good cost front great aware necessarily work well used,2.0 out of 5 stars
short time better faster cable last one far,5.0 out of 5 stars
slight movement disconnect controller phone use cable,2.0 out of 5 stars
like got price long enough need sure hold couple week,5.0 out of 5 stars
nice length charging time take longer expected charge good hospital room,4.0 out of 5 stars
charge fast gave lower star fit securely phone pick phone slip always reconnecting,4.0 out of 5 stars
cable would perfect right size ordered one g phone guess early model cable big phone,3.0 out of 5 stars
really like long cord allows plug anywhere able charge comfort like many color choose,4.0 out of 5 stars
charging cord pretty say good never fast charging average five month old charge anymore even help phone hold charge used,3.0 out of 5 stars
wanted extra cord like extra support end,4.0 out of 5 stars
look described plug cord computer charge slow charge charging adapter fast charger,4.0 out of 5 stars
need use power brick last cord rubber around plug lasted month type plug size year,4.0 out of 5 stars
love putting second order update second order came empty return return empty package plus side return order delivered today,3.0 out of 5 stars
product okay flimsy,3.0 out of 5 stars
far cord well seems sturdy charge well,4.0 out of 5 stars
playing game audio mess wire tends get loose trying decide audio source use get malfunction warning stop working guess ok leave control alone charge,3.0 out of 5 stars
daughter like reinforced black piece base cord tell stable long see wear however daughter tends drag around far used day problem good buy,4.0 out of 5 stars
worked supposed,4.0 out of 5 stars
cord dlidn remain attached phone cord would work phone moved much,3.0 out of 5 stars
realize device take four time long charge took look disclaimer umpteen thousand disclaimer cable used quick charge instead using high quality material chose cheap sell dog want waste money disappointed purchase cable substandard chinese garbage cable place society anymore would paid cable actually quick charge cable slow get,1.0 out of 5 stars
length,5.0 out of 5 stars
look like durable charging cord cheap plastic kind bought past charge quickly cheap one,5.0 out of 5 stars
product described foot length make easy use device charged,4.0 out of 5 stars
fast charge like state false advertisement,3.0 out of 5 stars
disliked getting charger last time got charger seem work ok except take much longer charge phone ipad,3.0 out of 5 stars
resulto mejor de lo que esperaba carga super magnifico el largo del cable ya que permite conectarlo en cualquier parte e muy resistente lo que sorprenduo e que vinieron cable en el mismo paquete visto que eran fabuloso,5.0 out of 5 stars
liked durability product cord length chose however difficult unplug phone going try another product want ruin phone port tugging hard get,2.0 out of 5 stars
product fast charge either samsung phone used multiple head allot fast charge cable provided phone nice cable fact fast charging update week suddenly started fast charging device raised star seems strange working correctly start,4.0 out of 5 stars
charging phone,4.0 out of 5 stars
bought already stopped working le wks,3.0 out of 5 stars
wrong charging end hard tell size charging end technical,3.0 out of 5 stars
bought work perfectly feel durable confident last,5.0 out of 5 stars
month charger broken,2.0 out of 5 stars
samsungs come short little cord nice long allowing u sit farther away outlet need use phoone charging red color make easy distinguish many black charging cable home cord come outlet plug matter u used one came phone since put short cord car need realize read product description closely enough purchased,5.0 out of 5 stars
worked year stopped working primary phone cable need work may used car exposed outdoor temperature time,3.0 out of 5 stars
loved durability cord far worked perfectly samsung smart phone problem originally fully inserting cable wall mount phone charging however mistake nothing cable,5.0 out of 5 stars
first cord worked great cord stopped working last day stopped playing around make work point useless using nd cord never used work like new problem common android charging cord except beginning used motorola android phone first released cord lasted long time love samsung charger came phone history lasting long c version seem better far company manufactured charging cord durable long lasting sure cord wear last close year samsung one make charging cord last longer manufacturer make phone getting better though bright side somewhat recommended try take care,3.0 out of 5 stars
love color worked better cord dollar store cheap one walmart lasted year though phone would show soon took within minute would le using,4.0 out of 5 stars
cable made high quality material better usb c cable find anywhere nylon braid make cable easy handle cable end fit snugly love red color highly recommend,5.0 out of 5 stars
cord blue reinforcement end shown picture still good cord though,4.0 out of 5 stars
cable solid feel like red color concern connector techie please bear description part connects phone teeny bit large fit work great concerned eventually problem connector came phone loose make sense good wrong apologize solid piece workmanship,4.0 out of 5 stars
good thing item cord one support fast charging option hoping one work fail thing bumped bout like length cord cord fails ill request refund,4.0 out of 5 stars
needed one always good spare power cord seems high quality great length cord seem problem locking phone take one arrived trip got little frustrated always falling phone charging grabbed pair plier pinched width connector ever tiny bit work perfectly,3.0 out of 5 stars
two cord make four month even two month per cord bought end flexible seemed break faster waste money bought june today date october second one died today,3.0 out of 5 stars
third set similar charging cord purchased really enjoyed first two third set purchased use new car great difficulty fitting cord charging plug extremely tight tight fact pulled entire charging piece vehicle changed cord another work fit properly perhaps new one measurement slightly case using house fine thought ordered red cord came blue matter,5.0 out of 5 stars
tge scotch part used pack cord sticky stick fleece shirt excellent item good price,5.0 out of 5 stars
attracted promise faster charging red cord color coordinate red inside car interior feel faster charging using cable usb port carthe cable fact durable good quality feel charging faster cable used car faster used ac outlet plug home maybe certainly faster car,3.0 out of 5 stars
well failed read product information assume would fast charge pixel xl google felt need use proprietary technology fault seem like high quality cable tough sleeving rigid rubber end hopefully prevent damage issue wish spent time read product info,4.0 out of 5 stars
reason giving star one cord came broken one work amazing work fast charge care,3.0 out of 5 stars
really like cord durable lasting,5.0 out of 5 stars
definitely would consider fast charging charge normal speed still durable nice charging cord still pleased purchase,4.0 out of 5 stars
last thing want usb cable bend length cord find order get way everyone want bend specification course break fiber would next time opt model maybe shorter,4.0 out of 5 stars
work well,5.0 out of 5 stars
charge ok,4.0 out of 5 stars
purchased charger twice time stopped working two month,3.0 out of 5 stars
get foot cord cord fine knew buying needed long cord couch one car perfect charge pretty fast recommend,5.0 out of 5 stars
would give cable star could absolutely prognosticate longevity seem well put together charge well nearly brand new reasonably priced everything wanting long come apart,4.0 out of 5 stars
see review title,3.0 out of 5 stars
really like cord alot tough sturdy charger phone portable device house terrific best product purchased purchasing another cord soon,5.0 out of 5 stars
kid wore nintendo switch power cord robust cord begin ordered amazon immediately appeared higher quality seem charge much quickly believe last much longer one came switch value exceptional happy purchase,5.0 out of 5 stars
expected cable sold samsung charge slower one better cable samsung galaxy e came length allows comfortably use phone charging cable far seems durable also satisfied price,5.0 out of 5 stars
really like attached velcro wrap cable great idea seems like nice cable hopefully last long appears durable long ft long cable make footer short long,5.0 out of 5 stars
braided exterior resistant abrasion needed ran oem cord vacuum cleaner left bare wire showing color red easy find drawback sometimes looking cord dark wife gone bed find standing work well last long time yes would buy,5.0 out of 5 stars
work great problem charging cord love length velcro loop like bit shorter issue phone case popping charger phone cable great charger,5.0 out of 5 stars
charging cord changed life longer reduced sitting next wall phone plugged super short cord sit sofa yard even able use bathroom without losing moment charging power know freedom truly started charging cord,5.0 out of 5 stars
owned year come two individual got month use ridiculous failing charge started using second one month ago great far length ft durability sturdiness even match phone case perfectly nice surprise mindful buy one tooled big enough head cord seat properly feel like enters securely snuggly slightest movement phone cord fall right depending case made bit snap go phone case handling phone charging going fight cord constantly fall phone know might little heavy stay anchored handling case may finding constantly plug cord phone annoying disappointed,2.0 out of 5 stars
charge son slow charge,3.0 out of 5 stars
used couple year never problem needed charger vehicle bought satisfied charge fast length perfect sturdy,5.0 out of 5 stars
great,5.0 out of 5 stars
la distancia e buena para carga como cuando estas en la compu gusta el color del cable son duraderos carga muy bien recomendados,4.0 out of 5 stars
cord great unfortunately pay close enough attention ordering wanted cord wall plug,4.0 out of 5 stars
original phone cord ft length looking something longer durable far cord perfect came pack got double cord ft length perfect charge really fast within hour full charge color pretty worth,5.0 out of 5 stars
far worked well others purchase worked well end cord jack connect frayed protector end prevent hopefully couple month road still working design seems much better,4.0 out of 5 stars
great tired buy cord device crap short time later would seem genius tech company would resolve ridiculous issue buy cord appliance television etc dumb one work first month two later stop working,3.0 out of 5 stars
quality cord extra rubber help durability using phone charging charge super fast get job done,4.0 out of 5 stars
partially ordered multi colored wanted separate cord house everybody else fortunately got plain red cord stand plenty red cord around would nice stated red blue change picture look like actual cord,3.0 out of 5 stars
color wanted match color cord chose green cord teal otherwise good far,4.0 out of 5 stars
cord worth price purchased fine last long month start presenting problem still happy,3.0 out of 5 stars
giving cord stiffness hoping bit pliable super stiff pliable looking length great allow galaxy fast charge feel well made,4.0 out of 5 stars
item seems durable snug fit almost click place far happy proand would purchase,4.0 out of 5 stars
mounted power supply behind dash truck plenty cable love length know cable box surprise,4.0 out of 5 stars
used brand past reordered longer cord brand make charging port started smoking using time visible scorch mark melted plastic inside charging end buy new phone,2.0 out of 5 stars
work great durable,5.0 out of 5 stars
connection solid phone cable appears giving inconsistent charging straighten cord like wire inside breaking,2.0 out of 5 stars
decent quality cable stiff material rough skin worse toe ask know connector either end solid little wiggle get high speed charging using samsung wall wart update time go necessary,4.0 out of 5 stars
best phone charging cord ever purchased fantastic get two one would great two even better super fast changing love everything thank great product,4.0 out of 5 stars
work purchased seem last cord purchased stop charging,4.0 out of 5 stars
would definitely order excellent customer service ordered cable month ago unfortunately failed check cord recently tried using nd cord work contacted customer service kindly swiftly corrected issue kudos,5.0 out of 5 stars
really enjoying far especially length married wall plug use phone charging fit lg v perfectly work great lg fast charger day time tell durability look feel really sturdy really like red black would pay one paid two pack quality seems good definitely worth,5.0 out of 5 stars
jsaux usb c cable stay samsung galaxy quality cable otherwise great problem usb c end fall phone take little disconnect problem phone back charging discovered clean blow samsung usb c socket clean every month,1.0 out of 5 stars
great cable rugged seems like last long time perfect length issue cable stiff bend well using device charging personal complaint good cable,4.0 out of 5 stars
cord cable end sturdy come cleanly packed feel look higher quality standard cheap cable recommend pairing fast wall charger block see hold long run got feeling last,5.0 out of 5 stars
cable appear well made one cable came box fast charge phone tried cable fast charger one fast charge phone fast charger cable fast charge fast charger clearly manufacturing variation jsaux need work,3.0 out of 5 stars
charging cable made well seem standing usual heavy use every cable ever fall apart week month like new going strong month bending metal part phone always beginning end,5.0 out of 5 stars
supposed,4.0 out of 5 stars
love charging cord like sit recliner play xbox wall outlet foot away charging cable came phone long enough would pause game get check notification phone sit lap charging seem take nearly long completely charge phone plus love red color able get,5.0 out of 5 stars
bought back noticed take long charge use unlike charger fast charging stay plugged phone,1.0 out of 5 stars
like feature,5.0 out of 5 stars
day one two charger cable barely charging leaving phone charger hr total charge since plugging planning return,1.0 out of 5 stars
pack quit working le week mine still working charge pretty fast one daughter us still work charge fast considering price would probably buy,3.0 out of 5 stars
purchased charger use work car need used couple time charge quickly original charger cord length actually need great would rather enough speak durability yet received star area overall star product update review used longer,5.0 out of 5 stars
order came mail today upon opening package could see strong durable cable compatible fast charge length plus far good try come back update update year change later crap stopped working lay phone particular way able charge good lasted though,4.0 out of 5 stars
like keep charging cord place house three pack great price cord long enough allow charge anywhere braided cord durable almost year later still holding without fraying bend cord good buy,5.0 out of 5 stars
rather shallow fall easy,4.0 out of 5 stars
far durable charge phone extremely quick would definitely buy,4.0 out of 5 stars
cable extremely rigid compared brand,3.0 out of 5 stars
month update one cable one used home failed second one use car still working well actually feel bad one fit looser phone good one still really like would probably buy sweet cable packaging overall presentation make nice give gift co worker casual friend,4.0 out of 5 stars
cord little half year still charge plugged charging box plug wall outlet longer charge plugged regular usb port car portable charger highly inconvenient one access wall outlet,3.0 out of 5 stars
really much long keeping used yet,4.0 out of 5 stars
replacing mac cord jsaux much sturdier easy get long cord bought first jsaux cord july satisfied,5.0 out of 5 stars
cord died le year use durable stopped working disappointed,4.0 out of 5 stars
great charger great price,5.0 out of 5 stars
ordered product awhile back month pleased part one cord spider malfunctioning giving steady charge hear click click click click connection start stop second work perfectly,4.0 out of 5 stars
second cord first one wore connector hard aware flex alot may go,4.0 out of 5 stars
definitely one better charger buy amazon far one lasted longer month,4.0 out of 5 stars
looking long charger cord recommend product,4.0 out of 5 stars
expecting two fine love much longer thicker cord compared dinky tiny one wireless headphone set came charging headphone pain butt,5.0 out of 5 stars
get hot device,4.0 out of 5 stars
durable usb c charging cable long enough reach outlet still use phone,5.0 out of 5 stars
nothing negative say charging chord plenty length durable different color ensure nobody walking away cord mistake,5.0 out of 5 stars
cord started wind contort weird way still work would rate star reason cord coating seemeed twistingwe gently used item charge electrinics wear cord seem month make question true quality,3.0 out of 5 stars
great charger fit correctly use device case could either take case time remove wrapped red metal edge pair plier perfect,5.0 out of 5 stars
nice long cord look durable,4.0 out of 5 stars
seem toughest one purchased lately falling apart failing work week like,5.0 out of 5 stars
nice looking cable appears good thickness handle rapid charging fine proper charging brick sturdy feel tough enough handle need time tell cat proof far lasted longer last one got replace one chewed kitten another older cable beginning fray near connector update month survive,4.0 out of 5 stars
encanto por que carga bien rapido,5.0 out of 5 stars
cord charge fast charge tested using outlet provides fast charging via another cable brand,2.0 out of 5 stars
work consistently impressed,2.0 out of 5 stars
fit charge wife appear durable,4.0 out of 5 stars
seem nice cable fast charging work long enough know whether durable appear giving three star metal strain relief fat fit phone case charge phone case gone many cable first time happen,3.0 out of 5 stars
work great long length look like would last long time sadly charge fast enough,4.0 out of 5 stars
cord fast charger samsung rapid fast charger plug cord far giving kind fast rapid charge mistaken,2.0 out of 5 stars
lucky phone plugging smelled something burning looked around saw plume smoke coming phone charging port pulled cable hot touch phone charging port melted plug charge ever,1.0 out of 5 stars
cable job efficiently remove otterbox cover short go cover left tact,4.0 out of 5 stars
really like since use time cable pocket found weaken stop charging phone battery,4.0 out of 5 stars
seems relatively durable get job done,4.0 out of 5 stars
get one need,4.0 out of 5 stars
umpteenth many replacement charging cable bought site cellphone used past even though purchased several currently activated model zte blade zmax however first one got amazon device mention st type c usb ported device altogether ok nothing special say like cable fail fast charge unless turn phone plugging phone port also take fairly long strong elastic band tug back base c plug port securing end band top phone continually charge without losing power cool know cord come warranty oh well cheap enough suppose,3.0 out of 5 stars
work great little large busier would like,4.0 out of 5 stars
harvey duty charged fine like quality thinking getting ft one well,4.0 out of 5 stars
bought two put one car connect new samsung phone car mapping system connector nice tight thought good thing eventually usb port died replaced cost samsung deemed damaged user would repair warranty cable looser connected phone would known tight problem could returned use loser one hard lesson learned,1.0 out of 5 stars
month stop working properly break dosen fast charge need unplugged plugged get charge buy,2.0 out of 5 stars
good nice looking cord support plug charger cord fail wire break inside cord plug also inexpensive enough add order get free shipping cost good deal decor support red well complaint,4.0 out of 5 stars
looking long cord reach outlet bedside length exactly needed made tangle resistant material big plus,5.0 out of 5 stars
cable great several reason first bright red color nylon braid really stand second quality durability cable reminds military grade wire harness found aircraft third length cable easily stretch wall outlet night stand next bed without causing trip hazard lastly come velcro tie strap aid storage coil excess cable satisfied product book,5.0 out of 5 stars
time update bought couple samsung phone bought two stand fast wireless charger around house needed something car wife work access power important job like able charge go need bought use car seem strong well made seem charge fast would absolutely recommend,5.0 out of 5 stars
first month charge fast stop charging bout twice problem,2.0 out of 5 stars
durable cord well made love length car though charge fast tried charge house yet bought solely car seem like last long time,4.0 out of 5 stars
cable performs described cord length allows use phone charging cord reinforced pressure point confident continue satisfying product,5.0 out of 5 stars
seemed nice first look good seemed well made durable received product february th april th contact end cable either bent worn point cable held slight angle phone charge dollar store cable last almost long,3.0 out of 5 stars
love long cord compared original came phone however keep getting connection error phone charge go rapid charge sure whether keep using usually error message say check connection go fast charging time message draining rapidly charge must charging slowly time see review mention similar problem connecting fully sure solution found needed replacement,3.0 out of 5 stars
todo fue perfecto gracias,4.0 out of 5 stars
long cable reaching charging port front seat easily back seat camry charge kid nitendo switch still able play time,5.0 out of 5 stars
love length however longer short bend ill tape unravels,4.0 out of 5 stars
great productcharging cordlength material made,4.0 out of 5 stars
needed long charger lay bed without movement restriction perfect kid also sit backseat charge phone front port since long enough,5.0 out of 5 stars
cable almost month great although loose fitting first got use car connect android auto week ago started always work plugged cable completely plugged phone yet car register problem work plugged writing faced placed gently center console work still charge fast cable still tact fit tight charging port reason know car phone use charger without issue one bother enough,3.0 out of 5 stars
cable work great issue delivery service usually would end mailbox got home sitting porch buddy staying place knew package coming never even knocked would upset gotten stolen believe postal service issue really irritated,4.0 out of 5 stars
replace old plastic covered cable wore month,4.0 out of 5 stars
reason put star weird thing charge phone take sec say supercharging know think length cable solid,4.0 out of 5 stars
length durability great charge great,5.0 out of 5 stars
love length fast charging frustration,4.0 out of 5 stars
impressed durability well fast charge charge much faster previous cord ordered ft cord happy,5.0 out of 5 stars
liked cable design one two cable went bad month one use daily one occasional use travel still working fine question durability cable pretty hard cable going make point durable cable need deliver,3.0 out of 5 stars
use charge home work cord home work away place car like longer cord since sit bed use car general strapped something pretty sturdy,4.0 out of 5 stars
far good woth charging cable sure phone fast charge regular changing block would expect fast charging block work well cord suggest using velcro keep cord together much possible le risk cord getting caught something damaged etc,5.0 out of 5 stars
awesome length cord seems durable unfortunately support fast charge oneplus charge regular slow rate bit disappointment since partially bought,3.0 out of 5 stars
firstly really appreciate length cord always phone bed need long cord work secondly cord seems well made durable far definite plus connects phone securely ensuring solid quick charge,4.0 out of 5 stars
year still work well getting frazzled splitting top love worth money,5.0 out of 5 stars
seemed work fine fast charging thing bug box box damaged sure item used,4.0 out of 5 stars
great material use xbox series x controller charging cable great job,4.0 out of 5 stars
like quality cable guess gotten shorter one wound tied long need,5.0 out of 5 stars
good product,4.0 out of 5 stars
purchased trip extra case lost original going st time used one thought connection cigarette lighter adaptor messed tried another adaptor issue would charge phone took hotel room used told moisture connection phone wrong moisture phone backpack nowhere near water kept getting message switched one package damn thing would charge water phone thing friend phone got back home tried one last time using electric outlet adaptor result know cable plug cable problem whatsoever back late send back pitch trash buy cord give error charge phone,1.0 out of 5 stars
one charge fine much,2.0 out of 5 stars
nice tight fit socket,4.0 out of 5 stars
quality cable seems solid usb c slightly easier connect microusb microusb particularly difficult couple day comment durability suspect hold well end cable aluminum rubber strain relief cable braided depicted image include velcro tie wrap keeping cable organized use,5.0 out of 5 stars
pro long cheap stylish cool touch velcro clip store con month sense probably break usb wire connection getting flimsy month go pro far weight single con found,4.0 out of 5 stars
cord seems sturdy taking much longer charge old cord full hour,3.0 out of 5 stars
nice cable work well long plenty reach,5.0 out of 5 stars
long charging cable way better gas station convince store junk probably durable plugging ordered month ago liked enough order another pair,4.0 out of 5 stars
expectation met charger ordered perfect daughter loved grateful amazon,5.0 out of 5 stars
wore,3.0 out of 5 stars
long enough appears build solid enough actually last many month sign wear one vehicle one office desk get twirled etc kid tend attest capability holding well pleased would buy,4.0 out of 5 stars
love charger type help keep cat chewing wire friend going love red color giving second one,5.0 out of 5 stars
cable good quality bought pink one match pink samsung galaxy perfect color match bought ft length perfect would definitely recommend anyone looking cell charging cord love come fun color choice,5.0 out of 5 stars
edit fast charging stay plugged phone another charger stay place always come un plugged phone plugged night alarm set charger fell phone died car charger stay plugged much hasslei received today reading review old charger cord breaking working thought would get checked setting fast charging enabled charger holding wire fast changed phone disappointed one trying decide going send back good length durable fast charging important happy,2.0 out of 5 stars
bought charge new samsung galaxy phone really appreciate long cord length like red color easy differentiate cord,5.0 out of 5 stars
charge phone quickly easily long cord easy keep close,5.0 out of 5 stars
long cord received two charger pack purchased husband one bedside one loveseat also took one office charge full fast durable cord bought pink got hubby red loved color choice,5.0 out of 5 stars
seem working described cable feel ok right happy product,4.0 out of 5 stars
one best charger ever bought charge fast break easy plugged laptop charge phone way love,5.0 out of 5 stars
durable good length sometimes phone pretty much reject lose charge plugged unplug plug back couple time huge inconvenience durable cord verizon gave,4.0 out of 5 stars
love wire much cat wire biter even bend wire awkwardly time fabric protects biting protection cord charging head wonderful preventing wiring coming ultimately working know others use wonderful design besides cheap sell looking cord specifically charging need,5.0 out of 5 stars
review yet durability bought though seems durable,4.0 out of 5 stars
want cord look great super long like cord look bought want actually work total junk bought two pack red foot cord one work box one charged slow within week right position work barely charge basically keep ipad level charged using actually put airplane mode put ipad away order gain charge still take forever could return would forgot missed return window quality type cord amazon used good seems like cord electronic accessory buy faulty since good remembering return time wasting money get one faulty electronic accessory buying elsewhere amazon really need thing seller much junk matter price good deal piece crap,1.0 out of 5 stars
charging power depends adapter plugged ask like color,4.0 out of 5 stars
decor get easily twisted kink,4.0 out of 5 stars
really impressed cord slowly impression changed first cord seemed well constructed worked well however fairly quickly cord became twisted wavy recently year purchase cord started fail longer charge phone well charge say take hour charge used take littleover hour second cord unused work fine good package deal product decent great initially thought,2.0 out of 5 stars
nice cable seems durable problem thing note life case plug cable larger normal cable go little hard defect cable still work life case plug hard,4.0 out of 5 stars
bought ipad pro since description state ipad compatibility fault assuming maybe ipad picky similar cable another company worked fine ipad work fine charging nintendo switch pro controller total loss,4.0 out of 5 stars
work,5.0 out of 5 stars
medium could loaded use charge durable lengthy love use phone bed charging love length,5.0 out of 5 stars
work great nice length,4.0 out of 5 stars
long solid recharging card,4.0 out of 5 stars
using cable charging moto g power lenovo chromebook duet well made length exactly needed problem fast charging device tell experiencing slow charging take forever charge device compare oem cable,3.0 out of 5 stars
work fine plugged wall seam charge well factory cable plugged battery back,4.0 out of 5 stars
well made charge fast far good definitely satisfied style quality nice tight connection phone,5.0 out of 5 stars
good price perfect length good quality,4.0 out of 5 stars
would think would lot complicated design charging cable truth little thing count terminal set solid rubber cord guard help keep crimping cable end woven wrap give cable enough stiffness make manageable vel h h h hook loop closure keep thing getting tangled briefcase plus everybody know red make thing go faster,5.0 out of 5 stars
bought seller happy however time usb c adaptor stay plugged phone bought problem color matter obviously new manufacturer par,1.0 out of 5 stars
put one car one mom house one car good android auto disconnect easily phone moved one mom house sometimes charge mah sometimes mah never higher unfortunately thereturn window passed going garbage waste money get pay,2.0 out of 5 stars
excellent heavy duty charging cable highly recommend,4.0 out of 5 stars
def good cord would still using phone port dying def recomend like way look,4.0 out of 5 stars
carga rapidalargo para cuando estoy acostado duradero,4.0 out of 5 stars
nice little length reinforced end,4.0 out of 5 stars
work,4.0 out of 5 stars
issue charge slow used charge phone,4.0 out of 5 stars
fit galaxy remove case,4.0 out of 5 stars
thing great could tie intruder plenty long stop hold phone funny stand right outlet sturdy well made bit stiff resistant twist making want kink loop insignificant problem grand scheme though,4.0 out of 5 stars
cord fast charging even adaptive fast charging block always get message pop saying use fast charging cord check cord worth,2.0 out of 5 stars
arrived time worked advertised,4.0 out of 5 stars
bit functioning well long enough play phone bed big plus think instead foot one get foot foot,5.0 out of 5 stars
wondering ipad charging using cable went back read entire ad cable found say support go way product page find fault wish would put front description,2.0 out of 5 stars
like lot work good look good packaging look cool edgy wish little longer nothing complain good product,4.0 out of 5 stars
wife used charging cable lay bed using phone week started acting chalked lint cleared port tried every trick book cable simply keep getting worse point plug phone register spike charge promptly informs bad cable hr full charge jiggling sometimes get show hr full charge split second completely disconnecting point suspect either contact bad though rotating effect somewhere bend break case never cable unless year old,1.0 out of 5 stars
fast charging,4.0 out of 5 stars
made good quality probably last turn power block needed replaced enable fast charging cable returning soon possible,4.0 out of 5 stars
could phone charge fast tried using several plug including samsung hr charge fast enough day age might better phone phone samsung update got new phone charge fast fast today time good well made product though,2.0 out of 5 stars
year best cable ever durable work well break crack split faulty wiring slowing charge excellent highly recommend,5.0 out of 5 stars
product durable seems charge phone fine wall outlet plugged truck usb hour went percent tried older cable truck usb port charged fine definitely issue cable truck usb port odd use cable house samsung galaxy phone,3.0 out of 5 stars
advertised usb ft receive usb ft,1.0 out of 5 stars
initially used kept cycling cellphone vibrate indicating charging initiated kept every second sec worked fine changed wall adapter longer wall adapter reliable may sensitive specific wall adapter using work well,5.0 out of 5 stars
lightning charging fast store bought one walmart take min le fully charge like thread cord,3.0 out of 5 stars
work well samsung fe made well fast charging home car fast charge happy purchase,5.0 out of 5 stars
fine cable though stiff malleable,4.0 out of 5 stars
far work well,4.0 out of 5 stars
always suspect cable cord made china one actually work phone back fast charging normal hr instead hr took busted charger cord week though unsure durability finger crossed,4.0 out of 5 stars
leery ordered glad charging seems good length need plug end fraying like others seems holding extremely well would recommend,5.0 out of 5 stars
know charger money love needed new one house car pleased came great surprise durable thicker around connection order,5.0 out of 5 stars
bought sept longer charge cell phone lasted month,1.0 out of 5 stars
great product advertised two pack one came,3.0 out of 5 stars
por el momento satisfecha con el producto,4.0 out of 5 stars
first bought great sure strength since broke within month month one cord stop working want charging anything lasted long enough till got new set bit disappointed great able handle bit,4.0 out of 5 stars
cord length advertised good quality appears durable cord turbo charger however phone charge much slower turbo charger came device phone display also indicate turbo charging plugged cord versus known turbo charge cord,3.0 out of 5 stars
oneplus pro needed new cable read review first hoping cable would warp charge oneplus since advertised fast charging cable charge normally fine keep set since good price need fast charge pull oem cable wish longer,2.0 out of 5 stars
quality exceptional durable extra length cord enforcement edge cable exactly need,5.0 out of 5 stars
like cord kenght durability,4.0 out of 5 stars
good product,5.0 out of 5 stars
connection samsung g phone good plug loose socket phone wiggle press plug make contact c connection,4.0 out of 5 stars
far good,4.0 out of 5 stars
love durable comfortable use long enough pull wire bought get,5.0 out of 5 stars
length fantastic really like braiding look good work pretty decently last longest price replace,4.0 out of 5 stars
cord seem well made sturdy however work reliability good,2.0 out of 5 stars
bad,4.0 out of 5 stars
need power port go cord,4.0 out of 5 stars
always fan oem accessory lil guy right perfect replacement damaged charger fast charge pretty design durable,5.0 out of 5 stars
feel usb c end tad short sometimes slip pixel construction good durable color coded one make easier find amoung many attached multiple charger,4.0 out of 5 stars
love length,4.0 out of 5 stars
yet comment durability cord since month price length paid cord gotten job done far,4.0 out of 5 stars
fast charge,3.0 out of 5 stars
supposed charge phone meet exceeds expectation,5.0 out of 5 stars
best fast charging cable ever owned durable heavy duty design length perfect long short definitely charge faster previous fast charging cable definitely buy,5.0 out of 5 stars
got cable lg g phone work perfectly lg fast charge ac adapter lg g phone listed phone cable fit lg g type c connection lg fast charge ac adapter lg g one g work g using cable six ft length also convenient shorter lg cable,5.0 out of 5 stars
work,4.0 out of 5 stars
received product able give detail review tell feel well designed last long time love read black color would plus offer color right everything working,4.0 out of 5 stars
cable durable charge super fast even cord wrapped good want stretch full length,5.0 out of 5 stars
terrible resting phone charger plugged bed using cord get kinked result far also rarely tangle velcro strip great keeping rolled traveling one cord little tight plugging phone keeping case current one go,5.0 out of 5 stars
far good,4.0 out of 5 stars
great price length cord fact get two cord seem like good quality shipped quickly,5.0 out of 5 stars
glad ordered replacing older flimsy cord great length smooth hook unhook ability,5.0 out of 5 stars
great quick charge cable rugged design different color help manage different charging cable easily,5.0 out of 5 stars
passed return window otherwise would request replacement use cord car phone month seems like connection unstable using android auto sometimes would disconnect stressful new location mile exit quick resolve unplug replug one usbc port also seem tight fit jiggle plugged phone update dec work _,2.0 out of 5 stars
heavy duty end hard break long lasting cable fast charging device,4.0 out of 5 stars
took really long time charge switch gave sister phone tablet port tell cable durable others length great charge really good device,4.0 out of 5 stars
first fast charge pixel xl oneplus pro maybe phone model actually fast charge cable understand take specific type wire inside seem well made length purchased,3.0 out of 5 stars
one three table quit working within two week use sorry neither neighbor could find anything wrong cord either end cord usb connection fine kink crack anything else said messed product quit working within two week first use one cable going strong since received third cable still working replaced one quit really hope keep working,3.0 out of 5 stars
cord excellent right box first day charge extremely well well made connection first glance keep review updated break show defect later,5.0 out of 5 stars
love cable bought charging cable flimsy frayed time made lot sturdier rubber reinforcement charging end update review hold charge zte axon reasonably fast price excellent pack cord length great shortened necessary velcro strap would highly recommend,5.0 out of 5 stars
good buy two beautiful red strong long cable one package leave one work use home searching plug cord long enough reach highly recommended product,5.0 out of 5 stars
look feel cable great seem stay usb c socket phone issue cable build bit small save,3.0 out of 5 stars
received cord day great delivery time one cord work fantastic appears durable color cord easy locate may wall plug change update happy productupdate wall plug cord work fantastic,4.0 out of 5 stars
